geoid,geoid20,year,denom_total_pop,toxic_releases,toxic_releases_pctile
1400000US06037700902,6037700902,2021,7352,1634.77,41
1400000US06037621201,6037621201,2021,6724,6066.5698,84
1400000US06037433305,6037433305,2021,4582,2031.89,54
1400000US06037186201,6037186201,2021,3201,1420.64,33
1400000US06037401002,6037401002,2021,3678,1051.08,21
1400000US06037480602,6037480602,2021,5641,1231.29,28
1400000US06037128602,6037128602,2021,3472,1041.55,21
1400000US06037125501,6037125501,2021,3052,1099.28,24
1400000US06037480601,6037480601,2021,2387,1231.29,28
1400000US06037208710,6037208710,2021,4858,1814.24,47
1400000US06037461901,6037461901,2021,5051,1033.52,21
1400000US06037431100,6037431100,2021,6758,1575.72,40
1400000US06037601211,6037601211,2021,2880,3624.46,72
1400000US06037480011,6037480011,2021,5466,1317.92,30
1400000US06037401500,6037401500,2021,6691,675.35999,13
1400000US06037701000,6037701000,2021,5936,1607.16,40
1400000US06037302202,6037302202,2021,5510,1676.01,42
1400000US06037701702,6037701702,2021,3437,1545.95,38
1400000US06037185204,6037185204,2021,1921,1532.6899,38
1400000US06037670701,6037670701,2021,6921,5788.0498,83
1400000US06037186404,6037186404,2021,2631,1537.58,38
1400000US06037218110,6037218110,2021,3195,1941.17,51
1400000US06037405500,6037405500,2021,6631,1741.76,44
1400000US06037401202,6037401202,2021,4706,1063.5,22
1400000US06037407101,6037407101,2021,4883,2218.1001,58
1400000US06037911001,6037911001,2021,3926,552.78998,9
1400000US06037132502,6037132502,2021,3922,583.71002,10
1400000US06037300301,6037300301,2021,6024,844.46997,18
1400000US06037403408,6037403408,2021,6512,1915.66,51
1400000US06037531701,6037531701,2021,5375,2792.3799,65
1400000US06037271600,6037271600,2021,4811,1829.6,47
1400000US06037404901,6037404901,2021,5700,1786.2,46
1400000US06037302004,6037302004,2021,4151,1316.8,30
1400000US06037535802,6037535802,2021,6600,7086.5601,87
1400000US06037408303,6037408303,2021,4222,2502.3201,62
1400000US06037552200,6037552200,2021,5686,4308.3999,76
1400000US06037108203,6037108203,2021,2671,93.330002,1
1400000US06037460601,6037460601,2021,6466,1016.3,20
1400000US06037265522,6037265522,2021,3070,1539.4399,38
1400000US06037534406,6037534406,2021,5159,4807.8398,79
1400000US06037265521,6037265521,2021,1593,1539.4399,38
1400000US06037108204,6037108204,2021,2788,93.330002,1
1400000US06037482521,6037482521,2021,5842,2098.26,56
1400000US06037265523,6037265523,2021,2231,1564.22,39
1400000US06037265524,6037265524,2021,2826,1564.22,39
1400000US06037408137,6037408137,2021,4277,2263.6001,59
1400000US06037503301,6037503301,2021,3374,2818.6899,66
1400000US06037106408,6037106408,2021,3667,305.34,5
1400000US06037121102,6037121102,2021,2479,827.87,18
1400000US06037204910,6037204910,2021,3341,3051.3201,68
1400000US06037137502,6037137502,2021,4549,559.41998,9
1400000US06037432201,6037432201,2021,4702,1720.74,44
1400000US06037551501,6037551501,2021,4644,5704.6499,83
1400000US06037920118,6037920118,2021,5774,826.67999,17
1400000US06037408003,6037408003,2021,4421,1971.28,52
1400000US06037481401,6037481401,2021,6267,1651.8,42
1400000US06037301702,6037301702,2021,5835,1936.63,51
1400000US06037125502,6037125502,2021,3488,1112.6801,24
1400000US06037550901,6037550901,2021,4141,4390.9102,77
1400000US06037134002,6037134002,2021,3665,529.03003,8
1400000US06037103101,6037103101,2021,2428,706.90997,14
1400000US06037480302,6037480302,2021,4672,1397.63,32
1400000US06037480002,6037480002,2021,3701,1327.34,30
1400000US06037199120,6037199120,2021,4511,1766.08,45
1400000US06037402705,6037402705,2021,3254,728.34003,15
1400000US06037192410,6037192410,2021,3700,1550.4301,38
1400000US06037501803,6037501803,2021,4427,2606.8101,64
1400000US06037109800,6037109800,2021,5534,563.89001,9
1400000US06037139303,6037139303,2021,4260,675.57001,13
1400000US06037575002,6037575002,2021,4843,11413.88,95
1400000US06037194500,6037194500,2021,2019,1562.8199,39
1400000US06037480102,6037480102,2021,4487,1488.46,36
1400000US06037199801,6037199801,2021,3088,1776.5,45
1400000US06037574100,6037574100,2021,5014,8228.7998,90
1400000US06037192700,6037192700,2021,3449,1633.5,41
1400000US06037224310,6037224310,2021,2422,2100.25,56
1400000US06037269500,6037269500,2021,3797,1792.78,46
1400000US06037199802,6037199802,2021,2740,1776.5,45
1400000US06037274100,6037274100,2021,4838,2018.4399,54
1400000US06037400206,6037400206,2021,4854,532.95001,8
1400000US06037702900,6037702900,2021,9852,2149.6699,57
1400000US06037650001,6037650001,2021,5805,13409.01,97
1400000US06037650903,6037650903,2021,3596,9551.1201,92
1400000US06037650904,6037650904,2021,3173,9551.1201,92
1400000US06037481800,6037481800,2021,2558,1808.88,47
1400000US06037532102,6037532102,2021,3936,3164.8,69
1400000US06037603004,6037603004,2021,1549,22578.721,100
1400000US06037651101,6037651101,2021,5036,11021.95,95
1400000US06037408503,6037408503,2021,5964,2332.73,60
1400000US06037920329,6037920329,2021,7152,288.23001,5
1400000US06037201302,6037201302,2021,4341,1469.25,35
1400000US06037800202,6037800202,2021,6065,589.41998,10
1400000US06037702300,6037702300,2021,6839,1711.2,43
1400000US06037125404,6037125404,2021,2864,1093.62,23
1400000US06037215102,6037215102,2021,3059,1688.8199,43
1400000US06037311300,6037311300,2021,3896,1137.99,25
1400000US06037125403,6037125403,2021,2102,1093.62,23
1400000US06037405600,6037405600,2021,5553,1575.76,40
1400000US06037216401,6037216401,2021,3772,1726.34,44
1400000US06037980036,6037980036,2021,8671,2624.1799,64
1400000US06037534700,6037534700,2021,4435,4614.1899,78
1400000US06037504001,6037504001,2021,5860,3471.1299,71
1400000US06037500900,6037500900,2021,6954,2804.6899,66
1400000US06037195903,6037195903,2021,2008,1646.62,42
1400000US06037127910,6037127910,2021,5097,818.27002,17
1400000US06037104203,6037104203,2021,5441,677.26001,13
1400000US06037603600,6037603600,2021,4258,11694.15,95
1400000US06037117201,6037117201,2021,5191,595.76001,10
1400000US06037670326,6037670326,2021,3613,4314.77,76
1400000US06037550802,6037550802,2021,3350,4688.5898,79
1400000US06037550801,6037550801,2021,4046,4688.5898,79
1400000US06037113211,6037113211,2021,4109,98.82,2
1400000US06037463000,6037463000,2021,2665,1084.65,23
1400000US06037294110,6037294110,2021,4129,14707.07,98
1400000US06037530007,6037530007,2021,6575,2802.49,66
1400000US06037134907,6037134907,2021,4783,531.23999,8
1400000US06037533901,6037533901,2021,6320,4151.7798,76
1400000US06037134906,6037134906,2021,2136,531.23999,8
1400000US06037540102,6037540102,2021,6905,8417.3096,90
1400000US06037183221,6037183221,2021,3522,1289.99,29
1400000US06037401203,6037401203,2021,5224,1213.1899,27
1400000US06037550601,6037550601,2021,5960,3567.6399,71
1400000US06037620802,6037620802,2021,4063,5636.5498,83
1400000US06037480101,6037480101,2021,3731,1546.62,38
1400000US06037504200,6037504200,2021,7606,3417.4199,71
1400000US06037620801,6037620801,2021,3771,5636.5498,83
1400000US06037189802,6037189802,2021,1675,1407.51,33
1400000US06037430803,6037430803,2021,5397,1864.6801,49
1400000US06037189801,6037189801,2021,2158,1407.51,33
1400000US06037300800,6037300800,2021,7280,1150.25,25
1400000US06037502303,6037502303,2021,8692,2936.3799,67
1400000US06037602003,6037602003,2021,4760,6559.9702,86
1400000US06037535701,6037535701,2021,5237,5226.6299,81
1400000US06037501802,6037501802,2021,3311,2581.2,63
1400000US06037102103,6037102103,2021,1763,1193,27
1400000US06037431800,6037431800,2021,5193,1476.25,36
1400000US06037503601,6037503601,2021,4151,3272.6899,69
1400000US06037275605,6037275605,2021,4867,2393.1001,61
1400000US06037403722,6037403722,2021,5628,1367.77,31
1400000US06037276101,6037276101,2021,1907,2868.8999,66
1400000US06037276102,6037276102,2021,3832,2868.8999,66
1400000US06037275604,6037275604,2021,7232,2393.1001,61
1400000US06037407301,6037407301,2021,4949,2139.02,56
1400000US06037503401,6037503401,2021,6582,2880.8201,67
1400000US06037920111,6037920111,2021,2710,221.57001,3
1400000US06037210010,6037210010,2021,3561,2096.77,56
1400000US06037481203,6037481203,2021,6065,1612.15,40
1400000US06037117510,6037117510,2021,3687,631.78998,12
1400000US06037123520,6037123520,2021,2816,938.5,19
1400000US06037101221,6037101221,2021,3455,769.96002,16
1400000US06037700901,6037700901,2021,3600,1661.4399,42
1400000US06037101222,6037101222,2021,2892,769.96002,16
1400000US06037670407,6037670407,2021,6269,4230.4302,76
1400000US06037273300,6037273300,2021,2915,1796.95,46
1400000US06037217101,6037217101,2021,2743,1864.15,49
1400000US06037217102,6037217102,2021,3476,1864.15,49
1400000US06037123901,6037123901,2021,4696,1034.5699,21
1400000US06037267504,6037267504,2021,3384,1567.52,39
1400000US06037267503,6037267503,2021,2609,1567.52,39
1400000US06037208401,6037208401,2021,4765,1855.29,48
1400000US06037302301,6037302301,2021,3985,5378.4502,81
1400000US06037123204,6037123204,2021,3129,980.5,20
1400000US06037572202,6037572202,2021,3614,17009.17,99
1400000US06037402200,6037402200,2021,7105,708.96997,15
1400000US06037297601,6037297601,2021,2877,3412.8101,71
1400000US06037920106,6037920106,2021,3642,440.51001,6
1400000US06037276606,6037276606,2021,2618,2561.3799,63
1400000US06037276605,6037276605,2021,2871,2561.3799,63
1400000US06037533108,6037533108,2021,5158,4174.1499,76
1400000US06037543601,6037543601,2021,3781,10897.32,95
1400000US06037433307,6037433307,2021,3131,2008.71,53
1400000US06037190402,6037190402,2021,2372,1389.0699,32
1400000US06037407202,6037407202,2021,3839,2836.3799,66
1400000US06037407201,6037407201,2021,3071,2836.3799,66
1400000US06037212620,6037212620,2021,4087,1787.3101,46
1400000US06037265420,6037265420,2021,1838,1391.4301,32
1400000US06037265701,6037265701,2021,3225,1542.37,38
1400000US06037407502,6037407502,2021,4170,2051.4199,55
1400000US06037265702,6037265702,2021,1411,1542.37,38
1400000US06037101122,6037101122,2021,3405,738.95001,15
1400000US06037920047,6037920047,2021,5710,215.38,3
1400000US06037400205,6037400205,2021,3403,484.54999,6
1400000US06037301204,6037301204,2021,5284,1218.41,27
1400000US06037920046,6037920046,2021,4608,215.38,3
1400000US06037137501,6037137501,2021,4915,590.76001,10
1400000US06037573700,6037573700,2021,5009,5118.8398,80
1400000US06037111204,6037111204,2021,6114,335.72,5
1400000US06037502500,6037502500,2021,4274,3306.22,70
1400000US06037533402,6037533402,2021,4240,3621.8201,72
1400000US06037113303,6037113303,2021,4191,908.91998,19
1400000US06037432801,6037432801,2021,2797,2054.73,55
1400000US06037572600,6037572600,2021,5357,30364.27,100
1400000US06037400304,6037400304,2021,7788,658.95001,13
1400000US06037531502,6037531502,2021,3397,3018.0901,68
1400000US06037404100,6037404100,2021,6277,1252.67,29
1400000US06037141102,6037141102,2021,3074,1104.45,24
1400000US06037217001,6037217001,2021,2724,1735.76,44
1400000US06037651302,6037651302,2021,6204,5860.1499,84
1400000US06037403327,6037403327,2021,6136,1905.23,50
1400000US06037533204,6037533204,2021,5055,4137.02,75
1400000US06037195902,6037195902,2021,1864,1591.79,40
1400000US06037402504,6037402504,2021,2784,813.01001,17
1400000US06037432601,6037432601,2021,7210,1904.29,50
1400000US06037482522,6037482522,2021,4478,2288.6399,59
1400000US06037106010,6037106010,2021,3093,268.20999,4
1400000US06037402503,6037402503,2021,4055,813.01001,17
1400000US06037113231,6037113231,2021,2303,91.669998,1
1400000US06037554514,6037554514,2021,4700,4077.46,75
1400000US06037113234,6037113234,2021,4823,498.73001,7
1400000US06037262303,6037262303,2021,3038,1322.79,30
1400000US06037500800,6037500800,2021,5460,2915.8999,67
1400000US06037194101,6037194101,2021,3277,1327.34,30
1400000US06037135205,6037135205,2021,4414,353.67001,5
1400000US06037408504,6037408504,2021,5193,2365.49,61
1400000US06037301000,6037301000,2021,5230,1196.17,27
1400000US06037135204,6037135204,2021,3101,353.67001,5
1400000US06037212305,6037212305,2021,3025,1895.45,50
1400000US06037188100,6037188100,2021,3918,1792.34,46
1400000US06037194200,6037194200,2021,3524,1367.22,31
1400000US06037212420,6037212420,2021,3517,1877.14,49
1400000US06037550101,6037550101,2021,3192,4027.76,74
1400000US06037920020,6037920020,2021,6572,225.53999,3
1400000US06037408302,6037408302,2021,4005,2668.72,65
1400000US06037503702,6037503702,2021,5332,3082.4099,68
1400000US06037278102,6037278102,2021,3088,2409.24,61
1400000US06037650701,6037650701,2021,2529,8167.4199,90
1400000US06037577300,6037577300,2021,5431,7468.8501,88
1400000US06037302201,6037302201,2021,4019,1498.76,37
1400000US06037276000,6037276000,2021,5657,2801.9299,66
1400000US06037404600,6037404600,2021,1463,1660.61,42
1400000US06037194300,6037194300,2021,3262,1369.34,31
1400000US06037119340,6037119340,2021,4264,649.06,12
1400000US06037128802,6037128802,2021,4670,1053.7,22
1400000US06037532303,6037532303,2021,4599,3341.73,70
1400000US06037544002,6037544002,2021,4155,15388.47,98
1400000US06037131600,6037131600,2021,5336,558.88,9
1400000US06037267202,6037267202,2021,3426,1623.72,41
1400000US06037204410,6037204410,2021,2575,2118.95,56
1400000US06037530901,6037530901,2021,3684,2174.8,57
1400000US06037267201,6037267201,2021,3569,1623.72,41
1400000US06037620602,6037620602,2021,5040,7536.5098,88
1400000US06037800103,6037800103,2021,2528,721.78003,15
1400000US06037273404,6037273404,2021,929,1778.7,46
1400000US06037294520,6037294520,2021,3710,11246.75,95
1400000US06037273403,6037273403,2021,1712,1778.7,46
1400000US06037430502,6037430502,2021,6902,1057.2,22
1400000US06037800104,6037800104,2021,4685,721.78003,15
1400000US06037550902,6037550902,2021,5803,4054.6001,75
1400000US06037403317,6037403317,2021,5021,1285.6899,29
1400000US06037430101,6037430101,2021,5382,1462.8199,35
1400000US06037403319,6037403319,2021,4046,1833.6,48
1400000US06037461501,6037461501,2021,3971,1115.52,24
1400000US06037203720,6037203720,2021,4072,2102.04,56
1400000US06037433306,6037433306,2021,3136,1986.99,53
1400000US06037214903,6037214903,2021,1419,1562.77,39
1400000US06037406903,6037406903,2021,8357,2030.76,54
1400000US06037408138,6037408138,2021,5376,2182.26,57
1400000US06037101220,6037101220,2021,3702,784.32001,17
1400000US06037407501,6037407501,2021,4257,2071.3999,55
1400000US06037214904,6037214904,2021,1831,1562.77,39
1400000US06037107020,6037107020,2021,5317,595.96997,10
1400000US06037431300,6037431300,2021,2689,2562.3101,63
1400000US06037910214,6037910214,2021,6033,4535.8501,78
1400000US06037403403,6037403403,2021,4966,1779.86,46
1400000US06037651402,6037651402,2021,6236,6996.0298,87
1400000US06037137104,6037137104,2021,2754,561.53003,9
1400000US06037214000,6037214000,2021,4277,1593.96,40
1400000US06037141700,6037141700,2021,3161,1137.59,25
1400000US06037211701,6037211701,2021,2596,1689.48,43
1400000US06037134423,6037134423,2021,3539,287.37,5
1400000US06037401902,6037401902,2021,6223,625.15997,12
1400000US06037310800,6037310800,2021,5314,1251.48,28
1400000US06037297002,6037297002,2021,2968,4120.8501,75
1400000US06037404703,6037404703,2021,3033,2037.96,54
1400000US06037430102,6037430102,2021,4684,1615.13,40
1400000US06037143602,6037143602,2021,4769,1148.83,25
1400000US06037432402,6037432402,2021,6938,1917.33,51
1400000US06037239502,6037239502,2021,4016,4693.8599,79
1400000US06037297001,6037297001,2021,2647,4118.3398,75
1400000US06037543606,6037543606,2021,3241,10527.42,94
1400000US06037543605,6037543605,2021,4623,10527.42,94
1400000US06037264304,6037264304,2021,2692,1474.12,36
1400000US06037135111,6037135111,2021,3313,510.85999,7
1400000US06037264303,6037264303,2021,2860,1474.12,36
1400000US06037531201,6037531201,2021,5530,2579.95,63
1400000US06037530102,6037530102,2021,4862,2972.0601,67
1400000US06037462700,6037462700,2021,5413,1033.86,21
1400000US06037104124,6037104124,2021,3875,674.78998,13
1400000US06037910210,6037910210,2021,7239,2855.8799,66
1400000US06037601001,6037601001,2021,2381,3831.71,73
1400000US06037702400,6037702400,2021,4367,2014.84,53
1400000US06037500202,6037500202,2021,4988,2565.3601,63
1400000US06037211910,6037211910,2021,4371,1725.47,44
1400000US06037650901,6037650901,2021,5366,16524.23,99
1400000US06037143801,6037143801,2021,3167,1191.17,27
1400000US06037143802,6037143802,2021,2577,1191.17,27
1400000US06037532500,6037532500,2021,4195,3648.1699,72
1400000US06037104821,6037104821,2021,3551,750.56,16
1400000US06037123700,6037123700,2021,4435,999.44,20
1400000US06037213402,6037213402,2021,4857,2004.7,53
1400000US06037572001,6037572001,2021,6524,74418.719,100
1400000US06037191410,6037191410,2021,4646,1550.13,38
1400000US06037207902,6037207902,2021,5550,2235.02,58
1400000US06037120106,6037120106,2021,4763,672.16998,13
1400000US06037207901,6037207901,2021,1612,2235.02,58
1400000US06037219800,6037219800,2021,2861,2100.24,56
1400000US06037980016,6037980016,2021,295,3776.79,73
1400000US06037670002,6037670002,2021,3939,8771.4404,91
1400000US06037541802,6037541802,2021,5343,9679.5098,93
1400000US06037218600,6037218600,2021,3148,2029.58,54
1400000US06037293306,6037293306,2021,2385,8643.5098,91
1400000US06037106020,6037106020,2021,5420,296.72,5
